index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,team_in_possession_id,attacking_side,team_in_possession_shortname,n_player_possessions_in_phase,team_possession_loss_in_phase,team_possession_lead_to_goal,team_possession_lead_to_shot,team_in_possession_phase_type,team_in_possession_phase_type_id,team_out_of_possession_phase_type,team_out_of_possession_phase_type_id,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,team_in_possession_width_start,team_in_possession_width_end,team_in_possession_length_start,team_in_possession_length_end,team_out_of_possession_width_start,team_out_of_possession_width_end,team_out_of_possession_length_start,team_out_of_possession_length_end,avg_width,avg_length
154,1874553,20024,20157,33:21.4,33:34.7,33,21,13.3,1,1,1802,left_to_right,Brisbane FC,6,True,False,False,create,1,medium_block,9,-0.02,0.18,3,center,2,middle_third,False,13.42,-14.29,4,half_space_right,2,middle_third,False,61.03,50.35,37.62,52.86,36.64,33.06,41.47,59.73,55.69,45.239999999999995
155,1874553,20157,20242,33:34.7,33:43.2,33,34,8.5,1,2,866,right_to_left,Adelaide United,4,False,False,False,create,1,medium_block,9,-13.97,13.81,2,half_space_left,2,middle_third,False,10.9,-27.41,5,wide_right,2,middle_third,False,32.97,50.71,59.7,59.1,50.01,31.71,52.99,40.52,41.84,59.400000000000006
156,1874553,20242,20430,33:43.2,34:02.0,33,43,18.8,1,2,866,right_to_left,Adelaide United,10,True,False,False,finish,2,low_block,8,11.32,-27.59,5,wide_right,2,middle_third,False,41.91,-16.21,4,half_space_right,3,attacking_third,True,50.88,32.39,59.3,67.8,31.75,25.6,40.32,20.85,41.635000000000005,63.55
157,1874553,20430,20440,34:02.0,34:03.0,34,2,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-41.68,16.69,2,half_space_left,1,defensive_third,False,-28.41,23.68,1,wide_left,1,defensive_third,False,25.59,26.07,20.76,20.36,32.43,32.64,68.29,71.82,25.83,20.560000000000002
158,1874553,20505,20633,34:09.5,34:22.3,34,9,12.8,1,2,866,right_to_left,Adelaide United,5,False,False,False,create,1,medium_block,9,-4.67,-30.74,5,wide_right,2,middle_third,False,13.03,-32.62,5,wide_right,2,middle_third,False,48.13,57.6,66.0,55.22,33.92,34.1,35.99,45.34,52.865,60.61
159,1874553,20633,20664,34:22.3,34:25.4,34,22,3.1,1,2,866,right_to_left,Adelaide United,1,False,False,False,finish,2,low_block,8,13.22,-32.53,5,wide_right,2,middle_third,False,6.03,-22.76,5,wide_right,2,middle_third,False,57.47,53.3,55.54,60.1,34.15,34.37,45.19,39.44,55.385,57.82
160,1874553,20664,20905,34:25.4,34:49.5,34,25,24.1,1,2,866,right_to_left,Adelaide United,8,False,False,False,create,1,medium_block,9,5.35,-22.18,5,wide_right,2,middle_third,False,18.35,-27.69,5,wide_right,3,attacking_third,False,53.28,51.12,60.06,57.77,34.38,33.32,39.33,45.32,52.2,58.915000000000006
161,1874553,20905,20950,34:49.5,34:54.0,34,49,4.5,1,2,866,right_to_left,Adelaide United,2,True,False,False,finish,2,low_block,8,19.03,-27.36,5,wide_right,3,attacking_third,False,46.76,-12.62,4,half_space_right,3,attacking_third,True,50.87,38.98,58.09,72.88,32.89,26.51,45.26,38.41,44.925,65.485
162,1874553,21183,21236,35:17.3,35:22.6,35,17,5.3,1,1,1802,left_to_right,Brisbane FC,3,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,-9.23,-13.92,4,half_space_right,2,middle_third,False,,38.24,,46.72,,31.69,,52.4,38.24,46.72
163,1874553,21445,21520,35:43.5,35:51.0,35,43,7.5,1,1,1802,left_to_right,Brisbane FC,3,False,False,False,create,1,medium_block,9,-14.36,-3.58,3,center,2,middle_third,False,17.96,24.08,1,wide_left,3,attacking_third,False,60.69,58.57,53.13,57.35,37.57,36.44,47.53,49.15,59.629999999999995,55.24
164,1874553,21520,21675,35:51.0,36:06.5,35,51,15.5,1,1,1802,left_to_right,Brisbane FC,7,True,False,False,finish,2,low_block,8,19.57,23.57,1,wide_left,3,attacking_third,False,46.14,-7.95,3,center,3,attacking_third,True,58.41,30.4,57.58,69.95,36.39,22.91,49.09,42.29,44.405,63.765
165,1874553,21675,21775,36:06.5,36:16.5,36,6,10.0,1,2,866,right_to_left,Adelaide United,3,True,False,False,chaotic,5,chaotic,5,-46.99,8.14,3,center,1,defensive_third,False,-16.53,16.86,2,half_space_left,2,middle_third,False,22.64,35.59,42.36,39.68,30.27,34.89,70.41,68.93,29.115000000000002,41.019999999999996
166,1874553,21775,21831,36:16.5,36:22.1,36,16,5.6,1,1,1802,left_to_right,Brisbane FC,5,False,False,False,finish,2,low_block,8,16.0,-17.01,4,half_space_right,2,middle_third,False,6.65,-23.76,5,wide_right,2,middle_third,False,34.95,37.14,68.88,59.28,35.53,30.87,39.66,38.36,36.045,64.08
167,1874553,21831,22015,36:22.1,36:40.5,36,22,18.4,1,1,1802,left_to_right,Brisbane FC,6,True,False,False,create,1,medium_block,9,5.21,-22.84,5,wide_right,2,middle_third,False,33.73,3.84,3,center,3,attacking_third,False,37.13,39.91,59.28,68.23,30.79,28.97,38.56,55.85,38.519999999999996,63.755
168,1874553,22015,22046,36:40.5,36:43.6,36,40,3.1,1,2,866,right_to_left,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-34.06,-4.4,3,center,1,defensive_third,False,-14.58,-21.66,5,wide_right,2,middle_third,False,29.17,41.62,55.84,53.45,39.79,38.96,68.62,67.59,35.394999999999996,54.645
169,1874553,22046,22136,36:43.6,36:52.6,36,43,9.0,1,1,1802,left_to_right,Brisbane FC,2,True,False,False,finish,2,low_block,8,14.15,22.16,1,wide_left,2,middle_third,False,25.53,-4.19,3,center,3,attacking_third,False,39.05,44.46,67.35,63.83,41.84,38.03,53.2,29.49,41.754999999999995,65.59
170,1874553,22136,22585,36:52.6,37:37.5,36,52,44.9,1,2,866,right_to_left,Adelaide United,14,False,False,False,create,1,medium_block,9,-25.85,5.72,3,center,1,defensive_third,False,-19.28,-22.32,5,wide_right,1,defensive_third,False,37.67,50.38,29.43,50.76,44.26,32.05,63.73,55.87,44.025000000000006,40.095
171,1874553,22585,22667,37:37.5,37:45.7,37,37,8.2,1,2,866,right_to_left,Adelaide United,3,False,False,False,build_up,0,high_block,10,-20.91,-21.35,5,wide_right,1,defensive_third,False,-20.13,-7.01,3,center,1,defensive_third,False,50.37,59.5,50.65,46.4,31.91,41.25,56.08,64.68,54.935,48.525
172,1874553,22667,22727,37:45.7,37:51.7,37,45,6.0,1,2,866,right_to_left,Adelaide United,2,False,False,False,create,1,medium_block,9,-19.92,-6.7,3,center,1,defensive_third,False,16.5,30.0,1,wide_left,2,middle_third,False,59.5,56.55,46.54,62.53,41.26,38.22,64.49,56.3,58.025,54.535
173,1874553,22727,22878,37:51.7,38:06.8,37,51,15.1,1,2,866,right_to_left,Adelaide United,3,False,False,False,finish,2,low_block,8,17.41,30.48,1,wide_left,2,middle_third,False,42.88,36.36,1,wide_left,3,attacking_third,False,56.51,45.3,62.92,75.36,37.99,37.56,56.26,30.92,50.905,69.14
174,1874553,22937,23138,38:12.7,38:32.8,38,12,20.1,1,2,866,right_to_left,Adelaide United,8,False,False,False,finish,2,low_block,8,34.95,32.62,1,wide_left,3,attacking_third,False,45.71,-5.59,3,center,3,attacking_third,True,45.39,41.73,66.65,67.38,31.73,24.53,29.01,32.67,43.56,67.015
175,1874553,23504,23514,39:09.4,39:10.4,39,9,1.0,1,2,866,right_to_left,Adelaide United,1,True,False,False,set_play,7,defending_set_play,13,51.84,-32.0,5,wide_right,3,attacking_third,False,48.06,-11.7,4,half_space_right,3,attacking_third,True,43.76,41.64,71.64,70.71,28.48,25.32,14.74,14.35,42.7,71.175
176,1874553,23864,23906,39:45.4,39:49.6,39,45,4.2,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,direct,6,defending_direct,15,-36.26,14.83,2,half_space_left,1,defensive_third,False,14.19,25.62,1,wide_left,2,middle_third,False,25.14,23.5,59.55,58.18,30.67,28.56,41.91,44.85,24.32,58.864999999999995
177,1874553,23906,23916,39:49.6,39:50.6,39,49,1.0,1,2,866,right_to_left,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-14.63,-25.79,5,wide_right,2,middle_third,False,-16.1,-29.47,5,wide_right,2,middle_third,False,28.62,29.7,44.91,45.33,23.54,24.62,58.26,58.41,29.16,45.12
178,1874553,24086,24096,40:07.6,40:08.6,40,7,1.0,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,chaotic,5,chaotic,5,26.89,32.11,1,wide_left,3,attacking_third,False,36.1,26.52,1,wide_left,3,attacking_third,False,34.32,33.56,67.17,68.23,28.71,26.29,34.07,34.49,33.94,67.7
179,1874553,25329,25408,42:11.9,42:19.8,42,11,7.9,1,1,1802,left_to_right,Brisbane FC,3,False,True,True,set_play,7,defending_set_play,13,41.58,-0.4,3,center,3,attacking_third,True,51.24,-3.41,3,center,3,attacking_third,True,24.07,19.73,66.87,73.86,19.48,18.67,22.67,15.5,21.9,70.36500000000001
180,1874553,26067,26116,43:25.7,43:30.6,43,25,4.9,1,2,866,right_to_left,Adelaide United,2,True,False,False,create,1,medium_block,9,-0.73,0.32,3,center,2,middle_third,False,-3.98,-12.42,4,half_space_right,2,middle_third,False,61.64,53.8,32.37,44.13,44.26,35.68,43.27,47.32,57.72,38.25
181,1874553,26371,26475,43:56.1,44:06.5,43,56,10.4,1,1,1802,left_to_right,Brisbane FC,3,True,False,False,create,1,medium_block,9,-15.14,33.42,1,wide_left,2,middle_third,False,14.23,27.32,1,wide_left,2,middle_third,False,26.83,33.0,42.72,53.3,22.58,29.43,53.7,50.1,29.915,48.01
182,1874553,26475,26526,44:06.5,44:11.6,44,6,5.1,1,2,866,right_to_left,Adelaide United,1,False,False,False,chaotic,5,chaotic,5,-15.67,-27.01,5,wide_right,2,middle_third,False,-47.0,-5.05,3,center,1,defensive_third,False,29.66,42.88,50.25,49.06,33.19,33.58,53.9,77.3,36.27,49.655
183,1874553,26526,26558,44:11.6,44:14.8,44,11,3.2,1,2,866,right_to_left,Adelaide United,1,True,False,False,direct,6,defending_direct,15,-46.59,-5.21,3,center,1,defensive_third,False,1.72,-22.36,5,wide_right,2,middle_third,False,43.23,40.72,48.89,52.15,33.58,29.94,77.17,68.92,41.974999999999994,50.519999999999996
184,1874553,26558,26571,44:14.8,44:16.1,44,14,1.3,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-2.65,22.51,1,wide_left,2,middle_third,False,0.18,25.55,1,wide_left,2,middle_third,False,29.64,27.08,68.67,65.27,40.53,39.92,52.45,54.21,28.36,66.97
185,1874553,26571,26595,44:16.1,44:18.5,44,16,2.4,1,2,866,right_to_left,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-0.26,-26.09,5,wide_right,2,middle_third,False,3.67,-27.53,5,wide_right,2,middle_third,False,40.01,41.77,54.23,50.69,27.09,32.64,65.0,59.3,40.89,52.459999999999994
186,1874553,26595,26605,44:18.5,44:19.5,44,18,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-3.57,27.39,1,wide_left,2,middle_third,False,7.84,29.6,1,wide_left,2,middle_third,False,32.85,34.08,59.06,57.22,41.64,40.31,50.68,50.5,33.465,58.14
187,1874553,26676,26898,44:26.6,44:48.8,44,26,22.2,1,2,866,right_to_left,Adelaide United,7,False,False,False,create,1,medium_block,9,-13.24,-29.56,5,wide_right,2,middle_third,False,8.68,-31.9,5,wide_right,2,middle_third,False,52.91,54.52,51.89,59.57,32.93,35.51,45.63,38.42,53.715,55.730000000000004
188,1874553,26898,26899,44:48.8,44:48.9,44,48,0.1,1,2,866,right_to_left,Adelaide United,1,False,False,False,finish,2,low_block,8,8.51,-31.64,5,wide_right,2,middle_third,False,8.51,-31.64,5,wide_right,2,middle_third,False,54.36,54.36,59.64,59.64,35.47,35.47,38.35,38.35,54.36,59.64
189,1874553,26899,27007,44:48.9,44:59.7,44,48,10.8,1,2,866,right_to_left,Adelaide United,5,False,False,False,create,1,medium_block,9,8.03,-31.16,5,wide_right,2,middle_third,False,17.09,15.02,2,half_space_left,2,middle_third,False,54.2,56.15,59.69,57.07,35.46,33.67,38.32,37.19,55.175,58.379999999999995
190,1874553,27007,27010,44:59.7,45:00.0,44,59,0.3,1,2,866,right_to_left,Adelaide United,1,True,False,False,finish,2,low_block,8,17.06,15.05,2,half_space_left,2,middle_third,False,16.88,15.43,2,half_space_left,2,middle_third,False,55.9,55.36,57.27,57.71,33.38,32.78,37.27,37.39,55.629999999999995,57.49
191,1874553,27010,27068,45:00.0,45:05.8,45,0,5.8,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,chaotic,5,chaotic,5,-16.81,-15.72,4,half_space_right,2,middle_third,False,-2.03,-34.13,5,wide_right,2,middle_third,False,32.47,39.46,37.42,44.61,55.09,52.04,57.91,60.42,35.965,41.015
192,1874553,27330,27340,45:32.0,45:33.0,45,32,1.0,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,set_play,7,defending_set_play,13,0.24,-33.8,5,wide_right,2,middle_third,False,13.89,-30.54,5,wide_right,2,middle_third,False,34.28,34.08,62.23,64.19,28.39,28.25,46.21,46.39,34.18,63.209999999999994
193,1874553,27902,27912,46:29.2,46:30.2,46,29,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,set_play,7,defending_set_play,13,34.68,-25.26,5,wide_right,3,attacking_third,False,44.58,-8.3,3,center,3,attacking_third,True,36.73,35.9,63.79,68.15,27.75,25.99,11.54,12.57,36.315,65.97
194,1874553,28027,28069,46:41.7,46:45.9,46,41,4.2,1,2,866,right_to_left,Adelaide United,2,False,False,False,build_up,0,high_block,10,-42.82,-5.53,3,center,1,defensive_third,False,-21.37,27.12,1,wide_left,1,defensive_third,False,58.89,64.18,37.78,45.55,22.67,33.97,58.21,53.78,61.535000000000004,41.665
195,1874553,28069,28094,46:45.9,46:48.4,46,45,2.5,1,2,866,right_to_left,Adelaide United,1,True,False,False,create,1,medium_block,9,-19.75,27.85,1,wide_left,1,defensive_third,False,5.26,34.16,1,wide_left,2,middle_third,False,64.26,60.37,45.74,51.21,34.41,39.72,53.7,52.45,62.315,48.475
196,1874553,28331,28352,47:12.1,47:14.2,47,12,2.1,1,1,1802,left_to_right,Brisbane FC,2,True,False,False,chaotic,5,chaotic,5,0.36,-34.82,5,wide_right,2,middle_third,False,14.69,-27.43,5,wide_right,2,middle_third,False,26.84,24.97,55.87,56.63,24.94,22.38,45.85,45.28,25.905,56.25
197,1874553,28352,28396,47:14.2,47:18.6,47,14,4.4,1,2,866,right_to_left,Adelaide United,3,True,False,False,create,1,medium_block,9,-14.43,27.38,1,wide_left,2,middle_third,False,14.7,23.99,1,wide_left,2,middle_third,False,22.36,24.12,45.24,54.06,24.84,23.11,56.6,55.94,23.240000000000002,49.650000000000006
198,1874553,28396,28406,47:18.6,47:19.6,47,18,1.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-15.3,-24.04,5,wide_right,2,middle_third,False,-12.48,-28.98,5,wide_right,2,middle_third,False,23.12,23.09,55.9,55.02,24.06,24.61,54.39,55.55,23.105,55.46
199,1874553,28463,28559,47:25.3,47:34.9,47,25,9.6,1,2,866,right_to_left,Adelaide United,3,False,False,False,create,1,medium_block,9,8.49,34.4,1,wide_left,2,middle_third,False,8.65,-19.22,4,half_space_right,2,middle_third,False,33.94,57.42,58.15,57.05,25.66,36.31,42.2,37.21,45.68,57.599999999999994
200,1874553,28559,28623,47:34.9,47:41.3,47,34,6.4,1,2,866,right_to_left,Adelaide United,1,False,False,False,finish,2,low_block,8,9.62,-20.57,5,wide_right,2,middle_third,False,5.72,-10.4,4,half_space_right,2,middle_third,False,57.3,46.96,57.17,62.58,36.54,23.14,37.07,37.09,52.129999999999995,59.875
201,1874553,28623,28690,47:41.3,47:48.0,47,41,6.7,1,2,866,right_to_left,Adelaide United,1,False,False,False,create,1,medium_block,9,5.03,-10.15,4,half_space_right,2,middle_third,False,15.45,-23.48,5,wide_right,2,middle_third,False,46.89,54.94,62.51,55.22,23.29,33.01,37.33,37.43,50.915,58.864999999999995
202,1874553,28690,28706,47:48.0,47:49.6,47,48,1.6,1,2,866,right_to_left,Adelaide United,1,True,False,False,finish,2,low_block,8,16.09,-24.04,5,wide_right,2,middle_third,False,19.19,-28.38,5,wide_right,3,attacking_third,False,54.88,51.85,55.35,61.09,33.02,34.18,37.36,36.51,53.365,58.22
203,1874553,28706,28746,47:49.6,47:53.6,47,49,4.0,1,1,1802,left_to_right,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-20.17,28.63,1,wide_left,1,defensive_third,False,-49.44,24.91,1,wide_left,1,defensive_third,False,34.27,29.87,36.47,34.47,51.52,38.36,61.61,79.73,32.07,35.47
204,1874553,28777,28850,47:56.7,48:04.0,47,56,7.3,1,2,866,right_to_left,Adelaide United,3,True,False,True,finish,2,low_block,8,35.83,-34.42,5,wide_right,3,attacking_third,False,53.35,-3.98,3,center,3,attacking_third,False,44.83,29.95,76.87,75.22,27.04,26.72,28.49,21.09,37.39,76.045
205,1874553,28989,29032,48:17.9,48:22.2,48,17,4.3,1,1,1802,left_to_right,Brisbane FC,1,False,False,False,create,1,medium_block,9,,,2,half_space_left,2,middle_third,False,,,2,half_space_left,2,middle_third,False,,,,,,,,,,
206,1874553,29032,29064,45:03.2,45:06.4,0,3,3.2,2,1,866,left_to_right,Adelaide United,2,False,False,False,chaotic,5,chaotic,5,,,2,half_space_left,2,middle_third,False,-23.04,-7.1,3,center,1,defensive_third,False,,48.87,,41.15,,33.85,,54.83,48.87,41.15
207,1874553,29064,29101,45:06.4,45:10.1,0,6,3.7,2,1,866,left_to_right,Adelaide United,1,False,False,False,direct,6,defending_direct,15,-22.65,-7.33,3,center,1,defensive_third,False,25.48,-22.66,5,wide_right,3,attacking_third,False,48.78,34.74,41.25,54.72,33.66,26.49,55.27,49.29,41.760000000000005,47.985
208,1874553,29101,29167,45:10.1,45:16.7,0,10,6.6,2,1,866,left_to_right,Adelaide United,2,True,False,False,chaotic,5,chaotic,5,25.78,-22.93,5,wide_right,3,attacking_third,False,18.89,-16.32,4,half_space_right,3,attacking_third,False,34.21,30.41,55.03,59.57,26.46,25.4,48.89,41.96,32.31,57.3
209,1874553,29167,29223,45:16.7,45:22.3,0,16,5.6,2,2,1802,right_to_left,Brisbane FC,3,True,False,False,create,1,medium_block,9,-19.04,16.69,2,half_space_left,1,defensive_third,False,-0.69,17.58,2,half_space_left,2,middle_third,False,25.65,38.75,41.93,43.69,30.66,41.37,59.49,58.29,32.2,42.81
210,1874553,29223,29392,45:22.3,45:39.2,0,22,16.9,2,1,866,left_to_right,Adelaide United,8,False,True,True,quick_break,3,defending_quick_break,12,0.34,-17.08,4,half_space_right,2,middle_third,False,53.19,-7.95,3,center,3,attacking_third,False,41.24,32.4,58.25,74.26,38.92,21.76,43.84,28.5,36.82,66.255
211,1874553,29911,29959,46:31.1,46:35.9,1,31,4.8,2,2,1802,right_to_left,Brisbane FC,3,False,False,False,create,1,medium_block,9,-0.11,0.27,3,center,2,middle_third,False,-17.85,15.12,2,half_space_left,1,defensive_third,False,61.16,58.59,44.25,54.96,39.76,42.55,41.48,56.19,59.875,49.605000000000004
212,1874553,29959,29983,46:35.9,46:38.3,1,35,2.4,2,2,1802,right_to_left,Brisbane FC,1,True,False,False,direct,6,defending_direct,15,-17.4,15.35,2,half_space_left,2,middle_third,False,17.89,15.19,2,half_space_left,3,attacking_third,False,58.28,45.7,55.26,61.93,42.54,37.64,56.35,54.91,51.99,58.595
213,1874553,29983,30034,46:38.3,46:43.4,1,38,5.1,2,1,866,left_to_right,Adelaide United,2,True,False,False,chaotic,5,chaotic,5,-18.9,-15.31,4,half_space_right,1,defensive_third,False,-1.55,-17.46,4,half_space_right,2,middle_third,False,37.41,31.21,54.71,41.7,45.16,26.54,62.27,66.18,34.31,48.205
214,1874553,30034,30081,46:43.4,46:48.1,1,43,4.7,2,2,1802,right_to_left,Brisbane FC,2,True,False,False,chaotic,5,chaotic,5,1.06,17.51,2,half_space_left,2,middle_third,False,24.52,29.14,1,wide_left,3,attacking_third,False,26.45,33.35,66.01,60.38,31.24,37.89,42.1,42.88,29.9,63.19500000000001
215,1874553,30171,30292,46:57.1,47:09.2,1,57,12.1,2,1,866,left_to_right,Adelaide United,5,False,False,False,create,1,medium_block,9,-28.54,1.76,3,center,1,defensive_third,False,18.42,-23.32,5,wide_right,3,attacking_third,False,56.65,49.96,48.19,59.2,36.65,26.46,53.87,40.03,53.305,53.695
216,1874553,30292,30311,47:09.2,47:11.1,2,9,1.9,2,1,866,left_to_right,Adelaide United,1,True,False,False,finish,2,low_block,8,19.01,-24.59,5,wide_right,3,attacking_third,False,20.3,-36.22,5,wide_right,3,attacking_third,False,50.03,49.74,59.4,61.09,26.68,31.51,39.99,40.01,49.885000000000005,60.245000000000005
217,1874553,30437,30465,47:23.7,47:26.5,2,23,2.8,2,2,1802,right_to_left,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,-13.99,34.43,1,wide_left,2,middle_third,False,5.06,28.12,1,wide_left,2,middle_third,False,33.58,31.28,52.91,50.71,31.3,28.42,55.78,54.71,32.43,51.81
218,1874553,30465,30491,47:26.5,47:29.1,2,26,2.6,2,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,-4.54,-27.91,5,wide_right,2,middle_third,False,13.54,-14.83,4,half_space_right,2,middle_third,False,28.2,29.37,54.6,52.76,31.2,32.04,50.57,49.16,28.785,53.68
219,1874553,30491,30565,47:29.1,47:36.5,2,29,7.4,2,2,1802,right_to_left,Brisbane FC,3,True,False,False,chaotic,5,chaotic,5,-13.74,14.55,2,half_space_left,2,middle_third,False,20.68,19.38,2,half_space_left,3,attacking_third,False,31.95,31.05,49.16,51.01,29.25,26.52,52.8,51.08,31.5,50.084999999999994
220,1874553,30565,30661,47:36.5,47:46.1,2,36,9.6,2,1,866,left_to_right,Adelaide United,3,False,False,True,build_up,0,high_block,10,-21.12,-19.52,4,half_space_right,1,defensive_third,False,-20.18,16.18,2,half_space_left,1,defensive_third,False,26.85,50.46,51.09,47.19,31.13,37.74,51.17,62.41,38.655,49.14
221,1874553,30661,30724,47:46.1,47:52.4,2,46,6.3,2,1,866,left_to_right,Adelaide United,2,False,False,True,create,1,medium_block,9,-19.71,16.5,2,half_space_left,1,defensive_third,False,20.65,-27.04,5,wide_right,3,attacking_third,False,50.61,53.94,47.31,60.24,37.74,33.94,62.19,50.59,52.275,53.775000000000006
222,1874553,30724,30941,47:52.4,48:14.1,2,52,21.7,2,1,866,left_to_right,Adelaide United,7,False,False,True,finish,2,low_block,8,21.24,-27.23,5,wide_right,3,attacking_third,False,51.57,5.51,3,center,3,attacking_third,True,53.78,26.38,60.44,70.84,33.78,29.6,50.42,24.11,40.08,65.64
223,1874553,31224,31297,48:42.4,48:49.7,3,42,7.3,2,1,866,left_to_right,Adelaide United,2,False,False,False,set_play,7,defending_set_play,13,51.84,32.25,1,wide_left,3,attacking_third,False,38.3,-34.62,5,wide_right,3,attacking_third,False,38.13,52.18,72.62,58.64,17.76,32.31,13.04,14.57,45.155,65.63
224,1874553,31335,31689,48:53.5,49:28.9,3,53,35.4,2,1,866,left_to_right,Adelaide United,12,True,False,False,finish,2,low_block,8,28.94,-33.27,5,wide_right,3,attacking_third,False,32.88,-24.52,5,wide_right,3,attacking_third,False,47.77,42.35,59.21,59.5,28.91,30.65,13.59,36.7,45.06,59.355000000000004
225,1874553,31689,31811,49:28.9,49:41.1,4,28,12.2,2,2,1802,right_to_left,Brisbane FC,3,True,False,False,transition,4,defending_transition,11,-32.77,24.84,1,wide_left,1,defensive_third,False,20.83,5.98,3,center,3,attacking_third,False,30.58,30.13,36.79,65.26,42.41,34.41,59.39,53.32,30.354999999999997,51.025000000000006
226,1874553,31811,31875,49:41.1,49:47.5,4,41,6.4,2,1,866,left_to_right,Adelaide United,2,False,False,True,create,1,medium_block,9,-21.07,-5.36,3,center,1,defensive_third,False,-19.23,22.89,1,wide_left,1,defensive_third,False,34.44,48.87,53.24,46.66,30.11,34.79,65.45,54.73,41.655,49.95
227,1874553,31875,31991,49:47.5,49:59.1,4,47,11.6,2,1,866,left_to_right,Adelaide United,3,False,False,True,build_up,0,high_block,10,-20.21,22.1,1,wide_left,1,defensive_third,False,-20.32,-9.0,3,center,1,defensive_third,False,48.87,58.85,46.57,48.19,34.92,35.4,54.6,63.32,53.86,47.379999999999995
228,1874553,31991,32065,49:59.1,50:06.5,4,59,7.4,2,1,866,left_to_right,Adelaide United,2,False,False,True,create,1,medium_block,9,-19.94,-10.55,4,half_space_right,1,defensive_third,False,19.84,2.61,3,center,3,attacking_third,False,58.84,40.08,48.36,61.99,35.32,24.19,63.4,59.46,49.46,55.175
229,1874553,32065,32113,50:06.5,50:11.3,5,6,4.8,2,1,866,left_to_right,Adelaide United,1,True,False,True,finish,2,low_block,8,21.35,4.23,3,center,3,attacking_third,False,49.64,-5.76,3,center,3,attacking_third,True,40.06,31.55,62.35,76.79,24.04,21.73,59.37,53.35,35.805,69.57000000000001
230,1874553,32341,32392,50:34.1,50:39.2,5,34,5.1,2,2,1802,right_to_left,Brisbane FC,2,False,False,False,build_up,0,high_block,10,-49.04,1.97,3,center,1,defensive_third,False,-21.7,-28.93,5,wide_right,1,defensive_third,False,60.84,58.4,51.87,56.71,37.88,40.33,68.66,68.02,59.620000000000005,54.29
231,1874553,32392,32394,50:39.2,50:39.4,5,39,0.2,2,2,1802,right_to_left,Brisbane FC,0,True,False,False,create,1,medium_block,9,-19.68,-29.29,5,wide_right,1,defensive_third,False,-17.77,-29.58,5,wide_right,1,defensive_third,False,58.15,57.89,56.88,57.09,40.38,40.4,67.82,67.58,58.019999999999996,56.985
232,1874553,32443,32652,50:44.3,51:05.2,5,44,20.9,2,1,866,left_to_right,Adelaide United,6,True,False,False,create,1,medium_block,9,0.93,33.15,1,wide_left,2,middle_third,False,30.03,-12.36,4,half_space_right,3,attacking_third,False,49.46,53.58,62.14,60.94,41.17,34.26,46.94,38.11,51.519999999999996,61.54
233,1874553,32652,32700,51:05.2,51:10.0,6,5,4.8,2,2,1802,right_to_left,Brisbane FC,2,False,False,False,build_up,0,high_block,10,-30.09,12.78,2,half_space_left,1,defensive_third,False,-20.24,30.47,1,wide_left,1,defensive_third,False,34.15,38.49,37.96,38.71,53.22,48.99,61.46,64.08,36.32,38.335
234,1874553,32700,32735,51:10.0,51:13.5,6,10,3.5,2,2,1802,right_to_left,Brisbane FC,1,True,False,False,create,1,medium_block,9,-19.7,30.2,1,wide_left,1,defensive_third,False,-1.42,21.16,1,wide_left,2,middle_third,False,38.55,35.84,38.75,43.91,48.9,45.42,63.92,59.41,37.195,41.33
235,1874553,32735,32763,51:13.5,51:16.3,6,13,2.8,2,1,866,left_to_right,Adelaide United,1,True,False,False,chaotic,5,chaotic,5,1.02,-20.92,5,wide_right,2,middle_third,False,-2.09,-12.84,4,half_space_right,2,middle_third,False,45.4,46.72,59.29,57.26,35.7,34.02,43.91,44.9,46.06,58.275
236,1874553,32763,32787,51:16.3,51:18.7,6,16,2.4,2,2,1802,right_to_left,Brisbane FC,1,True,False,False,chaotic,5,chaotic,5,2.34,12.93,2,half_space_left,2,middle_third,False,6.74,12.1,2,half_space_left,2,middle_third,False,34.1,35.26,45.0,53.44,46.81,47.21,57.2,56.11,34.68,49.22
